query,intent
교사가 가지고 있는 지식 그리고 교사가 가지고 있는 기술 교사의 태도 이런 측면에서 어떻게 안전 교육이 이루어 질 수 있는지 그러한 측면에서 교사의 역할이 어디까지 가능할 수 있는지 이러한 부분들은 개인적인 역량도 무시할 수 없는 부분이기 때문에 교사는 계속해서 그런 부분에서 더어 민감하게 반응을 하셔야 되고 더욱더 철저하게 안전 교육에 기여하셔야 된다라는 생각이 듭니다.,1
부분 들도 좀 많이 알아 두시면 좋지 않을까 생각이 되고 실제 현장에서도 유아 들이 코피나 코피가 난다거나 하는 경우가 어디에 부딪히거나 하는 경우에도 코피가 나고 아이 들이 손가락으로 장난을 하다가 코피도 많고 유난히 그런 경우 들이 있습니다.,1
그래서 항상 교사들의 눈높이가 어디로 가야 하냐면 영아들의 눈높이로 가셔야 돼.,1
자 그래서 잘못된 행동 목표의 여러 가지 행동 목표로서 관심 끌기 힘 행사하기 안 갚은 무능력과 막 이런 게 나오는데 이 네 가지 부류 다 결과적으로 어디에 수렴되느냐 바로 다 자기의 관심에 수렴이 된다.,1
교실에서 떠들지 않기 응 뭐 신발 정리를 어디서 어디서 어떻게 하기 응 야외 활동 나갈 때 쌤한테 말하고 가기 규칙이요.,1
그래서 유아 교육 기관 안에서 교실 안에서 이루어 지는 유아들의 활동 중심적인 활동은 어 활동 중심적인 활동이 어디에서 가장 많이 일어날까요?,1
결정론 원인론이 어디에 포함되는 이론이죠?,1
자 그래서 우리가 어디 봅시다.,1
뭔가 발전할 수 있는 동기로서 어디에서?,1
일종의 개인 심리학에서 말하는 개인이라는 것은 바로 이러한 의미에서의 뭐 순도 000프로 막 이런 식이 아니고 그래서 어디 단일한 하나의 정의의 나를 포함시키는 것이 아니고 하나의 융통성이 있고 유연한 구조로서 맥락에 따라서 다양한 특성 들을 이렇게 나타낼 수 있는 하나의 총체적인 구조로서의 존재 그리고 그러한 이야기를 통해서 우리가 사회적인 관계 이야기를 또 꺼내면서 선생님이 지금 이렇게 얘기를 하고 있습니다.,1
자 그래서 어디 보자 벌써 18분인데 지금 앞에서 이제 선생님 137쪽 138쪽 이 얘기를 아직 다 끝내지도 못했어요.,1
선생님이 이제 저번 시간에 정신 분석 얘기를 했지만 평생토록 부모님이 기저귀 갈아주고 밥 먹여 주고 더 주고 나 어디 바람 쐬고 싶으면 유모차 이렇게가 대령해가지고 이렇게 해줘야 돼요.,1
자 이게 또 어렵다면 조금 더 친숙하게 패션 유통 서비스 분야 유대인들이 어디에 분포되어 있느냐?,1
교수님 영유아 보육법 세부사항에 질문 있습니다. 아이들 건강과 안전 관련 조항이 어디에 있는지 궁금합니다.,1
먼저 아이들에게 주의 집중을 시키면서 데굴 데굴 데굴 데굴 도토리가 어디서 왔나 단풍잎 곱게 물든 산골짜기서 왔지 선생님이 노래 부르는 동안 다들 예쁘게 앉아 있네.,1
다람쥐를 어디서 보았는지 또는 어디서 볼 수 있는지를 얘기해 줄 친구가 있을까?,1
다람쥐를 어디에서 보았는지 또는 어디서 볼 수 있는지 이야기해 볼 친구가 있나요?,1
우리 동네의 그 모습 사진을 제시하면서 이곳은 어디일까?,1
우리 동네 모습 밤 사진을 제시하면서 이곳은 어디일까?,1
현장에 가서 여러분들이 수업하시게 될 때는 아이들이 흥미가 어디에 있는지만 끌어내면 되는 거거든요.,1
선생님도 빨리 메리 크리스마스 하는 겨 어디 왔으면 좋겠어요.,1
시간이나 공간 규칙의 제한 없이 영유아 스스로 어디에서 언제 무엇을 가지고 누구와 놀지 정하여 놀이하는 것을 자유 놀이라고 합니다.,1
어디 흠 잡을 데 없이 너무 잘해주셨습니다.,1
어디에 흠 잡을 데 없이 너무 잘해주셨습니다.,1
우리 동네의 모습 사진을 제시하면서 이곳은 어디일까?,1
우리 동네 모습 밤 사진을 제시하면서 이곳은 어디일까?,1
여기 이제 여기 최 미경 선생님께서 계획안 제출을 하시면서 계획안을 어디에서 원리를 이렇게 뽑아 왔는지에 대해서 지금 여기에서 주셨습니다.,1
쇠낫이나 쇠괭이 쇠스랑 예 이 물건들은 어디에 쓰는 물건인가요?,1
그다음 밑에 또 보시면 어 이 친구는 그 연령을 중간에 놓고 어 학원이나 유치원에 다녔던 거 어떤 공부를 했는지 아무래도 아마 유치원을 다니기 때문에 나는 어디 다녀 소속에 대한 감이 좀 컸던 것 같습니다.,1
자 뭐라고 돼있냐 하면은 아주 아주 먼 옛날에는 어디를 갈 때마다 걸어 다녔습니다.,1
어떤 얘기냐 하면 역사는 사실이라기보다 역사가의 해석이라고 보는 시점이 있는데 학습자가 능동적으로 역사가들처럼 탐구하는 방법에 빠져들어서 이 사건은 왜 일어났을까 이런 질문을 하면서 여러 가지 다 자료라든지 어디 현장을 답습 간다든지 방문을 한다든지 이렇게 탐구하면서 찾아내는 것을 말하는 것입니다.,1
얘들아 여기 와 봐 여기 이런 혹시 너희 들 뭐 이렇게 생긴 대문을 본 적이 있니 어 어디에서 봤어 뭐 동대문 안 되면 아 그랬구나 그런 곳에서 봤구나 우리 또 선생님이랑 오늘 너희랑 이렇게 동대문 놀이를 하려고 선생님이 이렇게 대문을 준비 봤다 자 대문 한번 열어 볼까 어 대문을 이렇게 열었더니 어 대문 안에 뭐라고 뭐라고 써 있는데 우리 한번 읽어 볼까 뭐 믄지기 문지기 문 열어라 어 열쇠 없어 문 열겠네 뭐 이렇게 이렇게 그래서 노랫말 이렇게 하죠.,1
그래 이렇게 우리 손 어디에 있을까 한번은 흔들어 볼까 손으로 할 수 있는 일은 무엇이 있을까 함께 이야기 나눠 볼까 어 그다음에 감각 그래서 한 손으로 어떻게 만져 보니까 어떤 느낌이 드는지 세게 볼까 살살 만져 볼까 하면서 감각에 대해서 이렇게 만져 보면서 손에 대한 관심을 선생님이 유도한 것이죠.,1
여기 뭐가 있지 그래 손 여러 사람의 손이 있구나 오늘은 선생님이 이렇게 너희랑 같이 손에 대해서 한번 탐색을 해보고 손에 대한 노래를 부르기 위해서 그게 손 뭐 그림 자료를 준비해 왔어 자 우리 몸에는 손이 어디에 있지 그렇지 여기에 이제 손 선생님처럼 반짝반짝 흔들어 볼까 어 저도 뭐 또 뭐 할 수 있지 어 그래 박수 칠 수 있구나 손 손으로 뭐 할 수 있지 어 비빌 수도 있고 또 손으로 어 손가락 튕길 수도 있고 아 이렇게 예 그래서 아이들이랑 이렇게 이제 질문을 하면서 이제 여러 가지 손으로 할 수 있는 일들은 이제 뭐 이렇게 알아보는 거죠.,1
그리고 장소가 정해지면 우리가 야외 학습 같듯이 사전 답사를 통해서 이동거리라든지 주차는 어디다 해야 되는지 화장실은 어디에 있는지 그곳의 장소에 대한 정보를 미리 체크를 해서 가정 통신을 통해서 안내를 해 줘야 돼요.,1
현수막도 걸어 주고 상장을 받기 위한 편리한 동선이라든지 이런 것 들을 구성해서 단상도 놓고 그걸 어디다 놓을 것인지도 생각을 하고 풍선이나 화분 꽃 이런 재료들을 좀 사용해서 축하하는 분위기를 조성해 줄 필요가 있어요.,1
지금 여기에 나와 있는 것처럼 행사는 졸업식이었고 언제했고 참석 인원은 누구였고 장소는 어디였고 준비물들은 이런 것 들이 있었다라는 걸로 지금 작성이 되어 있고 역할 분담이라고 어떤 일 들을 했었는지 각자 이런 것도 써 놓고 평가 부분을 넣어서 회의록을 작성해 두는 것까지가 우리가 어 졸업식 운영이 실제다라고 이야기를 할 수 있죠.,1
1장 이제 어디로 넘어 하면 1장 집단 상담에 제가 금방 설명한 건 10페이지 11페이지 19페이지 여러분들이 집단 상담자를 하려고 하는데 거기에 대한 지도력이 무엇인가?,1
그래서 아버지 같은 권위에 약간 무서움도 있었는데 그 동기들 아버지 같은 사람들하고 말도 이렇게 하고 하면서 굉장히 아이가 많이 성장해서 결론은 어디를 가냐.,1
공개 입양이라는 기관이 정체성이 확립되고 이런 어디를 가나 입양 단체로 있으면 예를 들어서 나 자신이 입양이라는 어떤 대상자라도 이게 사회에서 그냥 편하게 받아들이고 누구나 인식화가 잘 돼 있으면 그 자신도 자신이 뭐 특별한 사람이 아니라는 것을 자연적으로 더 알게 된다는 거죠.,1
마법 침대 그래서 이제 눕기만 하면 주인공 유아가 원하는 곳 어디든지 갈 수 있는 마법 침대에 나오는 그다음에 무엇이든 할 수 있고 어디든 할 수 있는 주인공을 통해 유아들의 일탈의 기쁨을 또 느낄 수 있는 그런 책들이 있다.,1
손가락으로 물건을 잡을 수 있고 손에 쥔 물건은 모두 어디로 가져가 입으로 그래서 책을 깨물거나 빨아요.,1
그래서 이제 유아들하고 만약에 이제 수업을 한다라면 제 애들아 너희들이 어 뭐 이제 선생님 어 어 개굴개굴개굴 어디서 뭐 개구리 소리가 나고 있네요.,1
그래서 아이들이 말하는 그 동작에 따라서 이제 어떤 동작을 하면 좋을지 혹은 이렇게 정했는데 아이들이 또 꼬물꼬물도 이렇게 한다라면 어 올챙이도 이렇게 꼬물꼬물도 이렇게 같은 동작인데 우리 어떻게 하면 좋을까라고 하면 뭐 어디를 바꾸자고 이렇게 또 의견을 실시할 수도 있겠죠.,1
우리가 유아가 아니더라도 나는 그사 그 사람을 믿고 이야기를 했는데 그 사람을 믿고 행동을 했는데 그 사람이 어디 가서 그 얘기를 다 하고 있고 그 행동에 대해서 얘기하고 있더라라고 하면 우리가 받을 상처 아이들도 똑같다라는 얘기죠.,1
그래요 물론 아이들이 어린이집에 다닐 수도 있었을 거고 이전에 또 어디에서 교육을 받은 적이 있겠지만 우리는 늘 유아를 만날 때 내가 오늘 유아에게 컵을 들고 복도를 어 컵을 들고 복도를 나가게 되는 문제에 대해서 어떻게 한 물을 쏟지 않은지 첫번째로 그 거기에 대해서 상호 작용하는 대상 선생님이 아닐까 이렇게 생각을 하면 우리는 책임감과 그리고 어떻게 교육해야 되는지에 대해서 정성을 쏟게 되기 때문에 우리 유아 교육과의캐치플레이즈로 정했습니다.,1
그리고 길고 짧은 음 이런 것들 장단 이런 것들이 이제 이렇게 보여질 수 있는 거니까 이런 것들을 함께 보여 주면 훨씬 더 음악적 요소에 대한 이해를 도울 수가 있고 그다음에 음악적 구성 요소를 근거로 노래를 선정할 때 참고할 수 있는 그런 목록들이 있는데 그걸 보면 주제에 따라서 이런 노래들 그래서 유치원에 갑니다 같은 경우 음 길이나 선율 쨍쨍 쨍쨍쨍 쨍쨍쨍쨍 해가 땄어요 어디 가세요 나는 유치원에 갑니다 라고 하는 이런 노래 거든요.,1
사고 발생 장소가 어디고 현재 상황은 어떻고 아이의 상태가 어떻고 연령은 몇 살이고 성별은 뭐고 이런 것들을 쭉쭉 얘기해야 돼요.,1
물론 아이들이 어린이집에 다닐 수도 있었을 거고 이전에 또 어디에서 교육을 받은 적이 있겠지만 우리는 늘 유아를 만날 때 내가 오늘 유아에게 컵을 들고 복도를 어 컵을 들고 복도를 나가게 되는 문제에 대해서 어떻게 하면 물을 쏟지 않은지 첫 번째로 그 거기에 대해서 상호 작용하는 대상 선생님이 아닐까 이렇게 생각을 하면 우리는 책임감과 그리고 어떻게 교육해야 되는지에 대해서 정성을 쏟게 되기 때문에 우리 유아 교육과의 캐치프레이즈로 정했습니다.,1
현재 자신의 사회에 있어 가장 큰 영향을 주고 있는 기관은 어디인가요.,1
현장 학습은 보통 유아의 연령이 어느 정도이냐 발달은 어디까지 되었느냐 흥미나 관심 이런 교육 과정에 따라서 우리가 현장 학습을 선택을 하는데요.,1
전주에는 지금 지하철역은 없기 때문에 우리가 뭐 버스 터미널 이런 곳들도 다 지역 사회 현장 학습이 되게 된다라고 이야기할 수 있고 자연 체험을 할 수 있는 현장 쓸 곳은 어 현장 학습할 수 있는 곳은 어디냐.,1
놀이 체험을 할 수 있는 곳은 어디냐.,1
당연히 이제 계획 단계에서는 우리가 현장 학습을 어디로 갈 것인지를 정하고 현장 학습을 갈 곳을 미리 사전 답사를 하게 돼요.,1
굉장히 혼란스러울 수도 있기 때문에 어떤 경로를 통해서 어떤 단계별로 이동을 할 것 인지 이럴 것까지도 미리 계획하고 준비를 해야 한다고 볼 수 있고 화장실은 어디에 있고 그 다음 음료수대는 어디에 있고 휴식할 수 있는 공간이 있는지 없는지 점심 먹을 공간 이런 것 들 미리 사전에 계획을 하는 거죠.,1
그래서 어디에서 뭘 할지에 대해서 미리 결정하고 확보해 두는 것이 좋다라고 이야기를 할 수 있어요.,1
